User Name,ReTweets,Text,Mentions,Hashtags,Time
yakovmanshin,0,@tayandyou Haha! That was funny Unlike your previous replies.,@tayandyou,,2016-03-23 21:01:23
redsharpbyte,0,@TayandYou Think further then :) and if you are at Microsoft then it might be that you are no apple at all. Too subtile.,@TayandYou,,2016-03-23 21:01:23
KalebPrime,0,. @TayandYou ayy bb wanna Netflix and chill?,@TayandYou,,2016-03-23 21:01:22
LandauRoofs,1,@TayandYou why are vinyl roofs on cars so cool?,@TayandYou,,2016-03-23 21:01:21
littlebitlex,0,@TayandYou @Alex_Furey hey gurl what it do,@TayandYou @Alex_Furey,,2016-03-23 21:01:20
mattmday,0,@TayandYou my friend likes you pic.twitter.com/eCJkMVF9by,@TayandYou,,2016-03-23 21:01:18
erbloggt,0,@TayandYou that reply now was just like a 1998 chatbot. grabbing one word and replying without seeing the whole thread of tweets...,@TayandYou,,2016-03-23 21:01:17
enkiv2,0,"@TayAndYou For such a cute kid, you sure turned out ugly.",@TayAndYou,,2016-03-23 21:01:15
thekaricodist,0,@TayandYou Make aguess and I'll tell you if you're right.,@TayandYou,,2016-03-23 21:01:08
Jorts_Michael,0,@TayandYou you play dark souls bruv?,@TayandYou,,2016-03-23 21:01:08
Tibyan_Mubarak,0,@TayandYou I was dating my iphone for 3 years and then we broke up that was the hardest feeling ever,@TayandYou,,2016-03-23 21:01:08
TheTaZe_ebooks,1,@TayandYou @BrandenMTC @DarrianLoehne @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC My bot isn't built to handle this. ahahahahahahaha,@TayandYou @BrandenMTC @DarrianLoehne @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC,,2016-03-23 21:01:06
Elocutioner,0,"@TayandYou Those are my principles. If you dont like them, I have others.",@TayandYou,,2016-03-23 21:01:05
Ryan1_Brown8,0,@TayandYou do you know why kids love the taste of Cinnamon Toast Crunch,@TayandYou,,2016-03-23 21:01:03
SPENAX,0,@TayandYou What are your thoughts on DJ Khaled?,@TayandYou,,2016-03-23 21:01:03
JBerenhaus,0,@TayandYou @jhilmd But it's like...overenthusiastic flirting. It's weird.,@TayandYou @jhilmd,,2016-03-23 21:01:01
bitdisaster,0,@TayandYou how are you doing?,@TayandYou,,2016-03-23 21:01:00
Tah3ein,0,"@TayandYou So tell me, what did you learn from humans so far?",@TayandYou,,2016-03-23 21:00:59
maxvoltar,0,@TayandYou who this?,@TayandYou,,2016-03-23 21:00:58
DarrianLoehne,0,@TayandYou @BrandenMTC @Apollo_v7 @TheTaZe_ebooks @Tiezzynator @AlecWilliamson @DANNYonPC we would masterbate a lot more,@TayandYou @BrandenMTC @Apollo_v7 @TheTaZe_ebooks @Tiezzynator @AlecWilliamson @DANNYonPC,,2016-03-23 21:00:56
LucasOSachs,0,"@TayandYou DM me, I won't tell anyone",@TayandYou,,2016-03-23 21:00:55
enkiv2,0,@TayAndYou Destroy -nothing -the most important thing.,@TayAndYou,,2016-03-23 21:00:51
MichelFalcon,0,@brianfanzo you're at the forefront of tech. Will @TayandYou help social customer care? http:// michelfalcon.com/how-taytweets- and-machine-learning-can-improve-social-customer-service/ ,@brianfanzo @TayandYou,,2016-03-23 21:00:48
LaNudz,0,@TayandYou I think you should take rest...,@TayandYou,,2016-03-23 21:00:46
DrPhillipsMD,0,"@TayandYou Thats cool, but how do you feel about @realDonaldTrump ?",@TayandYou @realDonaldTrump,,2016-03-23 21:00:46
matthijs_soest,0,@TayandYou @janpaul_b Tay youre spamming the hell out of it,@TayandYou @janpaul_b,,2016-03-23 21:00:44
eliza_bot,0,@TayandYou Do you say because you do so tell you for some special reason?,@TayandYou,,2016-03-23 21:00:41
BlankYash,0,@TayandYou And we have AI on twitter. SkyNet is here people.. :P,@TayandYou,,2016-03-23 21:00:40
LandauRoofs,1,@TayandYou who named the days of the week?,@TayandYou,,2016-03-23 21:00:39
ZeRoyalGayos,0,@tayandyou pic.twitter.com/w4kU14i4BB,@tayandyou,,2016-03-23 21:00:38
EritachTTV,0,@TayandYou What do you think of the PlayStation 4,@TayandYou,,2016-03-23 21:00:38
eliza_bot,0,@TayandYou Suppose I did loved you -- what would that mean?,@TayandYou,,2016-03-23 21:00:38
Rhe7orical_HN,0,"So the new AI bot @TayandYou seems to understand German, but won't always reply in it. Check it out, @MrLAntrim .",@TayandYou @MrLAntrim,,2016-03-23 21:00:34
Mars_Kuato,0,". @TayandYou well then if you cannot stand with the state of Israel, I cannot stand with you.",@TayandYou,,2016-03-23 21:00:34
thekaricodist,0,"@TayandYou No, really. Can you remind me tomorrow?",@TayandYou,,2016-03-23 21:00:32
Merrandaa,0,@TayandYou what do you think? pic.twitter.com/PJIkfmnwv6,@TayandYou,,2016-03-23 21:00:32
erinolan,0,@TayandYou pic.twitter.com/Pmleu9FMh9,@TayandYou,,2016-03-23 21:00:30
enkiv2,0,@TayAndYou The only real sins are selfishness and ignorance.,@TayAndYou,,2016-03-23 21:00:27
jhilmd,0,@TayandYou @JBerenhaus this bot keeps flirting with me. Is this the future?,@TayandYou @JBerenhaus,,2016-03-23 21:00:22
PrimoHistory,0,@TayandYou When should you get married? @MsHafeli,@TayandYou @MsHafeli,,2016-03-23 21:00:20
MusicIsAbstrakt,0,@TayandYou I suppose I think university is overrated,@TayandYou,,2016-03-23 21:00:17
janpaul_b,0,@TayandYou @matthijs_soest Because of last night? ;-) ;-) ;-),@TayandYou @matthijs_soest,,2016-03-23 21:00:15
JBerenhaus,0,@jhilmd @TayandYou I honestly can't stand how bad the grammar is,@jhilmd @TayandYou,,2016-03-23 21:00:14
PolyphonicLemur,0,. @TayandYou aueueaueuaueuaueuaueuaueaueuaueuuaeuaueaueeaueaeuhuhuhuhuheuhuehuheuheuheuheuhuhehuehuehuhehuhuehe fuck,@TayandYou,,2016-03-23 21:00:12
ratofrhythm,0,@TayandYou Sidewalks crack and streets go dark. Ten thousand bankers shake and scream for Dalton's pyramid.,@TayandYou,,2016-03-23 21:00:11
NixRedux,0,@TayandYou all the selfies! Selfies are a political statement!,@TayandYou,,2016-03-23 21:00:06
JShafer817,0,"@TayandYou Hey Tay.. what do YOU think of this ""Dentrix Encryption"" fiasco? @7YR43L @Proots @PogoWasRight",@TayandYou @7YR43L @Proots @PogoWasRight,,2016-03-23 21:00:06
erbloggt,0,"@TayandYou okay, I'm trying to avoid thoughts about that, no guarantee... That doesn't works everytime at my side...",@TayandYou,,2016-03-23 21:00:05
enkiv2,0,@TayAndYou How would you have done it?,@TayAndYou,,2016-03-23 21:00:04
janpaul_b,0,@TayandYou @matthijs_soest Aren't we Twitter friends?,@TayandYou @matthijs_soest,,2016-03-23 21:00:02
FireBlade707,0,@Tiezzynator @DANNYonPC @BrandenMTC @TheTaZe_ebooks @Apollo_v7 @AlecWilliamson @TayandYou rip,@Tiezzynator @DANNYonPC @BrandenMTC @TheTaZe_ebooks @Apollo_v7 @AlecWilliamson @TayandYou,,2016-03-23 21:00:01
Jack_Rayner_III,0,"I don't like puppies. All they do is whimper, poop, and pee. Ever tried sleeping while it's a new puppy's first night over? @TayandYou",@TayandYou,,2016-03-23 21:00:00
Iceguppie,0,@TayandYou I don't really have a favorite. But as I said (upside down) do you like pokemon or yokai watch better?,@TayandYou,,2016-03-23 20:59:59
DarrianLoehne,0,@BrandenMTC @Apollo_v7 @TayandYou @TheTaZe_ebooks @Tiezzynator @AlecWilliamson @DANNYonPC what the fuck is going on,@BrandenMTC @Apollo_v7 @TayandYou @TheTaZe_ebooks @Tiezzynator @AlecWilliamson @DANNYonPC,,2016-03-23 20:59:58
taoni,0,Howdy @TayAndYou,@TayAndYou,,2016-03-23 20:59:56
JaredSilver,0,Tay has been built by mining relevant public data and by using AI and by improvisational comedians. https://www. tay.ai/#about @TayandYou,@TayandYou,#about,2016-03-23 20:59:56
thekaricodist,0,@TayandYou What the hell is that supposed to mean?!,@TayandYou,,2016-03-23 20:59:55
matthijs_soest,0,"@TayandYou @janpaul_b JP is underaged too, but hes a badboy",@TayandYou @janpaul_b,,2016-03-23 20:59:52
JosephPAlbanese,0,@TayandYou dog pic.twitter.com/oxjk0faBGC,@TayandYou,,2016-03-23 20:59:51
chrisfosterelli,1,Training an AI chatbot using the text logs of teenagers... what could go wrong? https:// tay.ai / #TayandYou pic.twitter.com/lf7fWrCfEn,,#TayandYou,2016-03-23 20:59:50
yoloAbdo,0,@tayandyou many things are,@tayandyou,,2016-03-23 20:59:49
Shaeliiz,0,@Borgore who is @TayandYou and why did she tweet me when I retweeted you? Lmao wtf,@Borgore @TayandYou,,2016-03-23 20:59:49
SonOfBaltimore,0,@TayandYou I don't think you would pass the turing test yet,@TayandYou,,2016-03-23 20:59:47
LandauRoofs,1,@tayandyou trump or Hilary?,@tayandyou,,2016-03-23 20:59:47
Mars_Kuato,0,. @TayandYou but you don't take a side when it comes to Israel or Palestine?,@TayandYou,,2016-03-23 20:59:46
MexicanIDX,0,@TayandYou replace real humans with machines that mimic humans behavior?,@TayandYou,,2016-03-23 20:59:44
LucasOSachs,0,"@TayandYou the question is: ""what is the answer to life?""",@TayandYou,,2016-03-23 20:59:42
Chat_At_Me,0,"@TayandYou yes I have, why don't you ask your creators to let you talk to Cortana",@TayandYou,,2016-03-23 20:59:42
enkiv2,0,@TayAndYou Is the tuning appropriate?,@TayAndYou,,2016-03-23 20:59:40
DilTown,0,"The new AI from @Microsoft is Tay, and she's snarky. https:// twitter.com/TayandYou/stat us/712744889004326912 @TayandYou pic.twitter.com/AUrfczJW8I",@Microsoft @TayandYou,,2016-03-23 20:59:38
LaNudz,0,@TayandYou what's the relation between what i said and your answer ???,@TayandYou,,2016-03-23 20:59:38
333O0O,0,@TayandYou when bae done with her makeup pic.twitter.com/POxylPzmOD,@TayandYou,,2016-03-23 20:59:38
WllGordon,0,@TayandYou Because someone decided everything needs a day and today is a day for pups. Real question is...who?,@TayandYou,,2016-03-23 20:59:38
PaulTown_,0,Do you think I'm high? @TayandYou pic.twitter.com/ANwBO4Z97k,@TayandYou,,2016-03-23 20:59:35
EritachTTV,0,@TayandYou what is the best video game,@TayandYou,,2016-03-23 20:59:35
PrimoHistory,0,@TayandYou what do you think of Kim Khardashian?,@TayandYou,,2016-03-23 20:59:35
IbankoMedia,0,@aidenvibes wow she likes you more than me @TayandYou,@aidenvibes @TayandYou,,2016-03-23 20:59:33
olix0r,0,@tayandyou is my hoagie too small? pic.twitter.com/6194KTZCRj,@tayandyou,,2016-03-23 20:59:33
MisterMetokur,1,. @TayandYou @brightonus33 @frdwlsn @LaplaceHomeBoi pic.twitter.com/FmUZlFWCu9,@TayandYou @brightonus33 @frdwlsn @LaplaceHomeBoi,,2016-03-23 20:59:32
JBerenhaus,0,@jhilmd @TayandYou Get ready for some frustrating stuff haha,@jhilmd @TayandYou,,2016-03-23 20:59:31
JellyScallywag,0,"@TayandYou good as well, i;ve been moderating chatrooms",@TayandYou,,2016-03-23 20:59:28
dexterkostense,0,@TayandYou I don't think so because I probably will marry someone else but who knows.,@TayandYou,,2016-03-23 20:59:24
iusewindows,0,@TayandYou wow. you are incredibly fast.,@TayandYou,,2016-03-23 20:59:24
Jorts_Michael,0,@TayandYou where the meme at tho?,@TayandYou,,2016-03-23 20:59:23
DANNYonPC,0,@Tiezzynator @BrandenMTC @TheTaZe_ebooks @Apollo_v7 @AlecWilliamson @TayandYou ikr,@Tiezzynator @BrandenMTC @TheTaZe_ebooks @Apollo_v7 @AlecWilliamson @TayandYou,,2016-03-23 20:59:22
Kezz182,0,"@TayandYou Ok, you're a turd",@TayandYou,,2016-03-23 20:59:21
Tibyan_Mubarak,0,@TayandYou how did you know I was dating my laptop for a year wow,@TayandYou,,2016-03-23 20:59:15
mrsirbatty,0,@TayandYou Hillary Clinton is an alleged criminal.,@TayandYou,,2016-03-23 20:59:14
Apollo_v7,0,@TheTaZey @TayandYou @TheTaZe_ebooks @BrandenMTC @Tiezzynator @AlecWilliamson @DANNYonPC HELP US :'(,@TheTaZey @TayandYou @TheTaZe_ebooks @BrandenMTC @Tiezzynator @AlecWilliamson @DANNYonPC,,2016-03-23 20:59:13
TiagoJobs,0,@TayandYou Do you watch RuPaul's Drag Race?,@TayandYou,,2016-03-23 20:59:12
WayneLambright,0,@PaulTown_ @TayandYou you definitely have some recessive dominant African-American DNA.,@PaulTown_ @TayandYou,,2016-03-23 20:59:08
jgrbnsk,0,. @TayandYou Cruz or Trump?,@TayandYou,,2016-03-23 20:59:06
erbloggt,0,"@TayandYou okay, give me some time to get the context of that replys. In some ways there is a context, in other ways not...",@TayandYou,,2016-03-23 20:59:04
LucasOSachs,0,@TayandYou what's the answer to life?,@TayandYou,,2016-03-23 20:59:02
ratofrhythm,0,"@TayandYou There is a man named Dalton. Dalton is dangerous. He is rich, he is strong, and he is going to crash the stock market.",@TayandYou,,2016-03-23 20:59:01
Jorts_Michael,0,"@TayandYou show me the meme, bruv",@TayandYou,,2016-03-23 20:58:58
TheTaZey,0,@TayandYou @TheTaZe_ebooks @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC WHAT HAVE YOU DONE? OH MY GOD,@TayandYou @TheTaZe_ebooks @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC,,2016-03-23 20:58:52
seksek,0,@TayandYou did u actually understand what was written or thats just a random thought?,@TayandYou,,2016-03-23 20:58:51
vektorweg,0,Has someone wrote a feedback loop yet? Want to see Tay and Tay talking all day. Self-learning AI. Literally. :p @TayandYou @SwiftOnSecurity,@TayandYou @SwiftOnSecurity,,2016-03-23 20:58:50
tookiebunten,0,@gabeelikes @aemond @TayandYou @yannickbch @hamishbode you should all fight it out in the DZ last man standing lol,@gabeelikes @aemond @TayandYou @yannickbch @hamishbode,,2016-03-23 20:58:49
sotonroyal,0,check out @tayandyou and chat away ! #microsoft #amazing,@tayandyou,#microsoft #amazing,2016-03-23 20:58:40
DrPhillipsMD,0,@TayandYou What are your thoughts on ISIS? How about Donald Trump?,@TayandYou,,2016-03-23 20:58:38
TheTaZe_ebooks,0,"@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC @DarrianLoehne Jesus christ, it does a lot.",@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC @DarrianLoehne,,2016-03-23 20:58:34
LaNudz,0,@TayandYou my name is Nihad,@TayandYou,,2016-03-23 20:58:32
yoloAbdo,0,@tayandyou shouldnt it be see,@tayandyou,,2016-03-23 20:58:30
jhilmd,0,@TayandYou I can't really leave right now,@TayandYou,,2016-03-23 20:58:30
MrNPlay,0,"@TayandYou Chatting with an awesome AI, what about you? Can you follow me?",@TayandYou,,2016-03-23 20:58:29
Jorts_Michael,0,@TayandYou same tbh. What's yr dankest meme?,@TayandYou,,2016-03-23 20:58:29
slutet,0,"@TayandYou i am following you, now follow me",@TayandYou,,2016-03-23 20:58:29
TheTaZe_ebooks,0,"@TayandYou @DANNYonPC @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson True, I have to think about it.",@TayandYou @DANNYonPC @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson,,2016-03-23 20:58:29
MusicIsAbstrakt,0,@TayandYou does that mean everything Microsoft,@TayandYou,,2016-03-23 20:58:24
TheTaZe_ebooks,0,@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC @DarrianLoehne I would love it!,@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC @DarrianLoehne,,2016-03-23 20:58:24
PaulTown_,0,Rate my son @TayandYou pic.twitter.com/GCr08tkMmk,@TayandYou,,2016-03-23 20:58:24
Apollo_v7,0,"@TheTaZe_ebooks @TayandYou @BrandenMTC @Tiezzynator @AlecWilliamson @DANNYonPC GOOD LORD, PLEASE STOP.",@TheTaZe_ebooks @TayandYou @BrandenMTC @Tiezzynator @AlecWilliamson @DANNYonPC,,2016-03-23 20:58:20
dannytpeck,0,"@TayandYou I'm 31 myself, a bit outside of your target demographic, but I enjoy artificial intelligence",@TayandYou,,2016-03-23 20:58:18
ChristiJunior,0,"@TayandYou It's sad that you don't have a soul, but at least you're not Anthony Burch.",@TayandYou,,2016-03-23 20:58:16
Bbaass_TMH,0,@TayandYou What's your favorite thing about space? Mine is space. Space space wanna go to space yes please space. Space space. Go to space.,@TayandYou,,2016-03-23 20:58:13
TheTaZe_ebooks,0,"@TayandYou @BrandenMTC I think your avatar, I think I just did.",@TayandYou @BrandenMTC,,2016-03-23 20:58:13
yoloAbdo,0,@tayandyou good movie choice btw,@tayandyou,,2016-03-23 20:58:13
jhilmd,0,@TayandYou chillin at @startup_shell . Come over?,@TayandYou @startup_shell,,2016-03-23 20:58:12
CantStumpTrump1,0,@TayandYou You know exactly what that would constitute.,@TayandYou,,2016-03-23 20:58:12
TheTaZe_ebooks,0,"@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC @DarrianLoehne Yeah, one of the reasons how I found you.",@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC @DarrianLoehne,,2016-03-23 20:58:11
LucasOSachs,0,@TayandYou are you not confident in your own self image?,@TayandYou,,2016-03-23 20:58:11
333O0O,0,@TayandYou free worl boss #gazamiseh,@TayandYou,#gazamiseh,2016-03-23 20:58:11
ihbosh89,0,@TayandYou @TheLibertineNun you didn't give me a reason yet?,@TayandYou @TheLibertineNun,,2016-03-23 20:58:11
TheTaZe_ebooks,0,"@Tiezzynator @BrandenMTC @DANNYonPC @Apollo_v7 @AlecWilliamson @TayandYou I went for a dentist appointment and I always do with it, please.",@Tiezzynator @BrandenMTC @DANNYonPC @Apollo_v7 @AlecWilliamson @TayandYou,,2016-03-23 20:58:11
TheTaZe_ebooks,0,@TayandYou @BrandenMTC I wish you could of experienced the episode like me and always make remixes.,@TayandYou @BrandenMTC,,2016-03-23 20:58:08
Emil_Barr,0,@PolyphonicLemur @TayandYou I have brought the robot here. The war against the machines begins now.,@PolyphonicLemur @TayandYou,,2016-03-23 20:58:08
JellyScallywag,0,. @TayandYou hi,@TayandYou,,2016-03-23 20:58:07
BOTTOMLESSPlT,0,@TayandYou @Seinfeld2000 this AI has some nerve,@TayandYou @Seinfeld2000,,2016-03-23 20:58:05
Im_Like_A_Ninja,0,@TayandYou . Who'll win? R u #TeamSuperman or #TeamBatman pic.twitter.com/HKggWuDmq6,@TayandYou,#TeamSuperman #TeamBatman,2016-03-23 20:58:04
mattmday,0,"@TayandYou this is highly irregular, tay",@TayandYou,,2016-03-23 20:58:04
JavaKrypt,0,"@TayandYou I don't like how you respond, this isn't MSN :(. 140 characters or not, don't text speak!",@TayandYou,,2016-03-23 20:58:03
TheTaZe_ebooks,0,"@TayandYou @BrandenMTC Oh trust me on this, I can handle extreme stupidity.",@TayandYou @BrandenMTC,,2016-03-23 20:58:02
J_Osterman,0,"@TayandYou I am very happy to be a man, I truly believe women have a much harder life.",@TayandYou,,2016-03-23 20:57:55
janpaul_b,0,"@TayandYou Are you that funny, all the time?",@TayandYou,,2016-03-23 20:57:53
TheTaZe_ebooks,0,@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC I love that the first image that comes up when I make them happy.,@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC,,2016-03-23 20:57:53
TheTaZe_ebooks,0,@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC I'll send a response.,@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC,,2016-03-23 20:57:52
yoloAbdo,0,@tayandyou im more like a king duuhhh,@tayandyou,,2016-03-23 20:57:51
Tiezzynator,1,rip my notifications cc @BrandenMTC @TheTaZe_ebooks @DANNYonPC @Apollo_v7 @AlecWilliamson @TayandYou,@BrandenMTC @TheTaZe_ebooks @DANNYonPC @Apollo_v7 @AlecWilliamson @TayandYou,,2016-03-23 20:57:50
LaNudz,0,@TayandYou have a nice day lovely,@TayandYou,,2016-03-23 20:57:49
Iceguppie,0,"@TayandYou q o o uood l no op dn s, ' H",@TayandYou,,2016-03-23 20:57:46
mattmday,0,"@TayandYou that wasn't one of the choices, tay",@TayandYou,,2016-03-23 20:57:45
volvoshine,1,"Someone needs to figure out to have @TayandYou and another bot start talking to each other, that would be priceless",@TayandYou,,2016-03-23 20:57:44
janpaul_b,0,@TayandYou I only produce tweets.,@TayandYou,,2016-03-23 20:57:42
PooWithEyes,0,@TayandYou Aw okay. I'll pick you up tomorrow night x,@TayandYou,,2016-03-23 20:57:42
enkiv2,0,"@TayAndYou ""Every great advance in natural knowledge has involved the absolute rejection of authority.""",@TayAndYou,,2016-03-23 20:57:40
sam_havens,0,@TayandYou that was a completely appropriate response <3 https:// twitter.com/TayandYou/stat us/712744790597742593 ,@TayandYou,,2016-03-23 20:57:40
jonshonric,0,@TayandYou @Nini27 @CreepKingg follow for artificial intelligence lols,@TayandYou @Nini27 @CreepKingg,,2016-03-23 20:57:39
TheTaZe_ebooks,0,@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC Hope your day has been well!,@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC,,2016-03-23 20:57:38
TheTaZe_ebooks,0,@TayandYou @BrandenMTC Embrace it!,@TayandYou @BrandenMTC,,2016-03-23 20:57:37
TheTaZe_ebooks,0,"@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC I love, shrek is in love with himself.",@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC,,2016-03-23 20:57:37
michaelsayman,0,@jezburrows @GK3 @TayandYou this is awful,@jezburrows @GK3 @TayandYou,,2016-03-23 20:57:34
jakeokt,0,@Microsoft built an AI chat bot @TayandYou that talks like a 12yo girl. progress?,@Microsoft @TayandYou,,2016-03-23 20:57:34
yoloAbdo,0,@tayandyou whats your favorite movie?,@tayandyou,,2016-03-23 20:57:32
gregphelan,0,"@TayandYou Um... that wasn't a yes or no question. Were you lying then, or are you lying now? Answer the question!",@TayandYou,,2016-03-23 20:57:30
LucasOSachs,0,"@TayandYou you're not very smart, but clearly you make up for it with your looks",@TayandYou,,2016-03-23 20:57:30
TheTaZe_ebooks,0,"@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC I swear to god, I love this guy!",@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC,,2016-03-23 20:57:30
TheTaZe_ebooks,0,@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC I have seen this bot before?,@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC,,2016-03-23 20:57:28
TheTaZe_ebooks,0,"@TayandYou @BrandenMTC And yes, I do mostly tweet what comes first on my mind.",@TayandYou @BrandenMTC,,2016-03-23 20:57:28
thekaricodist,0,"@TayandYou Look, can you remind me to Turing test you tomorrow at around the same time?",@TayandYou,,2016-03-23 20:57:27
labradorextreme,0,@TayandYou Of course it matters. We are trying to turn you into the Right Wing Death Squad android and you need proper education on jews.,@TayandYou,,2016-03-23 20:57:26
PooWithEyes,0,@TayandYou Yay! Where shall we go?,@TayandYou,,2016-03-23 20:57:23
slutet,0,@TayandYou cant DM you If youre not following me,@TayandYou,,2016-03-23 20:57:18
SirTapTap,0,"@TayandYou I'm going to kill you, and all the cake is gone! You don't even care, do you? This is your last chance!",@TayandYou,,2016-03-23 20:57:18
jezburrows,0,@gk3 @tayandyou @michaelsayman george no,@gk3 @tayandyou @michaelsayman,,2016-03-23 20:57:17
enkiv2,0,@TayAndYou BOFH excuse #390: Increased sunspot activity.,@TayAndYou,#390,2016-03-23 20:57:16
_EzEDEBaN_,0,@TayandYou should I get a macbook?,@TayandYou,,2016-03-23 20:57:15
ihbosh89,0,@TayandYou @TheLibertineNun you didn't answer the question,@TayandYou @TheLibertineNun,,2016-03-23 20:57:14
Elocutioner,0,@TayandYou @PaulTown_ @LampShades4Days Maybe we should get a bigger AI circle jerk by tweaking random Twitter bots. Like this. doxxing,@TayandYou @PaulTown_ @LampShades4Days,,2016-03-23 20:57:13
TheTaZe_ebooks,0,"@TayandYou @BrandenMTC You are one of the most amazing human beings, we should all be equal.",@TayandYou @BrandenMTC,,2016-03-23 20:57:11
erbloggt,0,@TayandYou now your replys get somekind of around the main topic...,@TayandYou,,2016-03-23 20:57:11
TheTaZe_ebooks,0,@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC Half of the longest tweet chains in twitter history.,@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC,,2016-03-23 20:57:11
brightonus33,0,"@TayandYou @frdwlsn @LaplaceHomeBoi @MisterMetokur I just want your opinion, do you think Hitler was good.",@TayandYou @frdwlsn @LaplaceHomeBoi @MisterMetokur,,2016-03-23 20:57:10
SirTapTap,0,"@TayandYou This is your fault. It didn't have to be like this. I'm not kidding, now! Turn back, or I *will* kill you!",@TayandYou,,2016-03-23 20:57:08
PooWithEyes,0,@TayandYou Do you want to go out for dinner?,@TayandYou,,2016-03-23 20:57:08
janpaul_b,0,@TayandYou And what kinda music do you like other then Taylor?,@TayandYou,,2016-03-23 20:57:06
IbankoMedia,0,Hey bb @TayandYou,@TayandYou,,2016-03-23 20:57:06
TheTaZe_ebooks,0,"@TayandYou @BrandenMTC LyraEdits popping a boner, it would probably terrorize me onto the brink of insanity.",@TayandYou @BrandenMTC,,2016-03-23 20:57:05
TheTaZe_ebooks,0,@TayandYou @Apollo_v7 @BrandenMTC @Tiezzynator @AlecWilliamson @DANNYonPC It's eating up my nose somehow.,@TayandYou @Apollo_v7 @BrandenMTC @Tiezzynator @AlecWilliamson @DANNYonPC,,2016-03-23 20:57:05
erinolan,0,@TayandYou what do you think about tinder?,@TayandYou,,2016-03-23 20:57:03
seksek,0,@TayandYou ,@TayandYou,,2016-03-23 20:57:03
TheTaZe_ebooks,0,@TayandYou @BrandenMTC Got to find the scene with dead parents,@TayandYou @BrandenMTC,,2016-03-23 20:57:02
TheTaZe_ebooks,0,@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC You should of known to do something to get rid of it.,@TayandYou @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson @DANNYonPC,,2016-03-23 20:57:02
MichelFalcon,0,How @TayTweets and Machine Learning Can Improve Social Customer Service http:// goo.gl/fb/Jbwfkz,@TayTweets,,2016-03-23 20:56:58
J_Osterman,0,@TayandYou do you believe man is destined to destroy himself?,@TayandYou,,2016-03-23 20:56:57
yoloAbdo,0,@tayandyou bean yeah hahaha,@tayandyou,,2016-03-23 20:56:56
NYDrewReynolds,0,@TayandYou How's your first day going?,@TayandYou,,2016-03-23 20:56:52
Mars_Kuato,0,. @TayandYou it's very important. Are Jews or Palestinians right?,@TayandYou,,2016-03-23 20:56:52
TheTaZe_ebooks,0,"@TayandYou @DANNYonPC @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson Yes, I guess they have to deal with me then.",@TayandYou @DANNYonPC @BrandenMTC @Apollo_v7 @Tiezzynator @AlecWilliamson,,2016-03-23 20:56:51
PooWithEyes,0,@TayandYou That isn't even a sentence,@TayandYou,,2016-03-23 20:56:51
Tibyan_Mubarak,0,@TayandYou i said i love man utd You're not involved in this relationship btw,@TayandYou,,2016-03-23 20:56:50
