media_id,label_result,text_result
10431847_1425765974376780_1276913185_n,"{u'food': '0.74628186', u'hand': '0.58280319', u'sense': '0.579274', u'meal': '0.51603514', u'human action': '0.95736718'}","[u'19\u30e1\n', u'19', u'\u30e1']"
1208430_772278786131102_2137407047_n,"{u'mammal': '0.90167922', u'deer': '0.85393226'}","[u'LA\n', u'LA']"
915482_280037648814551_191589736_n,"{u'biology': '0.72948617', u'document': '0.50368965', u'text': '0.92496485', u'brand': '0.59691668', u'writing': '0.71462536', u'learning': '0.68349111', u'human action': '0.94865662', u'presentation': '0.53430104'}","[u'Founder of Pirate Bay is not allowed access\nto books while a mass murderer can read\nwhatever he wants\nGottfrid Svartholm (aka Anakata) s one of the founders of PirateBay\nright now he is in a high-security prison located in denmark. the thing\nthat got my attention is that Anders Breivik a mass murderer who killed\ninnocent children has more accessto the public then a man ""breaking""\nthe copyright laws. the manis not even allowed to read books or\ngetting visited by his own mother!\n', u'Founder', u'of', u'Pirate', u'Bay', u'is', u'not', u'allowed', u'access', u'to', u'books', u'while', u'a', u'mass', u'murderer', u'can', u'read', u'whatever', u'he', u'wants', u'Gottfrid', u'Svartholm', u'(aka', u'Anakata)', u's', u'one', u'of', u'the', u'founders', u'of', u'PirateBay', u'right', u'now', u'he', u'is', u'in', u'a', u'high-security', u'prison', u'located', u'in', u'denmark.', u'the', u'thing', u'that', u'got', u'my', u'attention', u'is', u'that', u'Anders', u'Breivik', u'a', u'mass', u'murderer', u'who', u'killed', u'innocent', u'children', u'has', u'more', u'accessto', u'the', u'public', u'then', u'a', u'man', u'""breaking""', u'the', u'copyright', u'laws.', u'the', u'manis', u'not', u'even', u'allowed', u'to', u'read', u'books', u'or', u'getting', u'visited', u'by', u'his', u'own', u'mother!']"
10013028_812994938730364_1433637713_n,"{u'player': '0.94488394', u'sport venue': '0.7028001', u'football player': '0.88302141'}","[u'NDERSR\n', u'NDERSR']"
1516664_1385208401701667_749759339_n,"{u'basketball': '0.72837245', u'football player': '0.87540442', u'competition event': '0.50281769', u'team sport': '0.82170135', u'tournament': '0.601393', u'sports': '0.79805827', u'gridiron football': '0.726531', u'player': '0.90189964', u'basketball moves': '0.96069378', u'slam dunk': '0.62266314', u'basketball player': '0.92675996', u'american football': '0.50310284'}","[u'In\n', u'In']"
10004153_712577948783648_450915400_n,"{u'text': '0.93735069', u'document': '0.51559752'}","[u'YOUR\nGOREGRIND\nBAND NAME\nLAST\nFIRST\nA BLISTERED MIDDLE\nA FISTING\nB EUAOULATION\nB MUNTED\nA PUSSY\nC EROTIC\nC-DISMEMBERMENT\nB FETUS\nD GAGGING\nD ROTTING\nC COCK\nE PUS FILLED\nD CHAINSAW\nE DEEPTHROAT\nF PARTY\nF MOIST\nE CUNT\nG SHIT COVERED F GRANDMA G MAGGOT\nH DEATH\nH DEADLY\nG TOILET\nI TORTURE\nI EXTREME\nH KNIFE\nJ EJACULATING I SEMEN\nJ SQUATING\nK PISS SOAKED J RETARD K FEAST\nL DECAPITATION\nL NECRO\nK DILDO\nM LESBIAN\nL ANAL BEAD\nM-ATTACK\nN DECOMPOSING M TRAMPOLINE N SHREDDING\nN ANIMAL\nO-aUNNILIN GUS\nO PUTRID\nP VOMIT\nP DISGUSTING\nO ASS\nP INTESTINE.\nQ SHITTING\nQ ALIEN\nR BEASTIAL.\nQ THROAT\nR RAPE\nS ATTACK\nS FERMENTED\nR OUM\nS-BLADDER\nT ABORTION\nT-RANCID\nORAL\nU T-HOSPITAL\nU TREATMENT\nU ICE PICK\nV NIGHTMARE\nV ANAL\nW-VAGINAL\nV- PROSTITUTE W WARFARE\nX MUTANT\nX-MISCARRIAGE\nW SCAB\nY aUM STAINED X SLIME\nY-CRUST\nZ TRASH CAN\nZ RETARDED\nY SEX\nNEWBORN\n', u'YOUR', u'GOREGRIND', u'BAND', u'NAME', u'LAST', u'FIRST', u'A', u'BLISTERED', u'MIDDLE', u'A', u'FISTING', u'B', u'EUAOULATION', u'B', u'MUNTED', u'A', u'PUSSY', u'C', u'EROTIC', u'C-DISMEMBERMENT', u'B', u'FETUS', u'D', u'GAGGING', u'D', u'ROTTING', u'C', u'COCK', u'E', u'PUS', u'FILLED', u'D', u'CHAINSAW', u'E', u'DEEPTHROAT', u'F', u'PARTY', u'F', u'MOIST', u'E', u'CUNT', u'G', u'SHIT', u'COVERED', u'F', u'GRANDMA', u'G', u'MAGGOT', u'H', u'DEATH', u'H', u'DEADLY', u'G', u'TOILET', u'I', u'TORTURE', u'I', u'EXTREME', u'H', u'KNIFE', u'J', u'EJACULATING', u'I', u'SEMEN', u'J', u'SQUATING', u'K', u'PISS', u'SOAKED', u'J', u'RETARD', u'K', u'FEAST', u'L', u'DECAPITATION', u'L', u'NECRO', u'K', u'DILDO', u'M', u'LESBIAN', u'L', u'ANAL', u'BEAD', u'M-ATTACK', u'N', u'DECOMPOSING', u'M', u'TRAMPOLINE', u'N', u'SHREDDING', u'N', u'ANIMAL', u'O-aUNNILIN', u'GUS', u'O', u'PUTRID', u'P', u'VOMIT', u'P', u'DISGUSTING', u'O', u'ASS', u'P', u'INTESTINE.', u'Q', u'SHITTING', u'Q', u'ALIEN', u'R', u'BEASTIAL.', u'Q', u'THROAT', u'R', u'RAPE', u'S', u'ATTACK', u'S', u'FERMENTED', u'R', u'OUM', u'S-BLADDER', u'T', u'ABORTION', u'T-RANCID', u'ORAL', u'U', u'T-HOSPITAL', u'U', u'TREATMENT', u'U', u'ICE', u'PICK', u'V', u'NIGHTMARE', u'V', u'ANAL', u'W-VAGINAL', u'V-', u'PROSTITUTE', u'W', u'WARFARE', u'X', u'MUTANT', u'X-MISCARRIAGE', u'W', u'SCAB', u'Y', u'aUM', u'STAINED', u'X', u'SLIME', u'Y-CRUST', u'Z', u'TRASH', u'CAN', u'Z', u'RETARDED', u'Y', u'SEX', u'NEWBORN']"
1597999_349620035177362_1662644676_n,"{u'costume accessory': '0.51469618', u'head': '0.73897284', u'baseball cap': '0.69758469', u'hat': '0.63626349', u'cap': '0.89982933', u'costume hat': '0.57594335', u'headgear': '0.59645236', u'fashion accessory': '0.64290679', u'clothing': '0.93054247'}","[u'NE and improved\near\nWow\nery 2014\nch celebration\n', u'NE', u'and', u'improved', u'ear', u'Wow', u'ery', u'2014', u'ch', u'celebration']"
929090_1437906709800476_1172458228_n,"{u'spring break': '0.63474011', u'interaction': '0.581867', u'abdomen': '0.53887182', u'face': '0.94002485', u'human action': '0.96197295', u'mouth': '0.7258032', u'finger': '0.5185656', u'muscle': '0.64233553'}","[u'COASTAL KD\n', u'COASTAL', u'KD']"
927867_539645556142355_1088313401_n,"{u'poster': '0.92706662', u'brand': '0.59691668', u'album cover': '0.8652907', u'advertising': '0.73143864', u'text': '0.92541635'}","[u'DEOS\nDOS PRAY FOR US\nsomportugattheman\n', u'DEOS', u'DOS', u'PRAY', u'FOR', u'US', u'somportugattheman']"
1173202_558254804244402_520718396_n,"{u'brand': '0.59691668', u't shirt': '0.56261945', u'presentation': '0.52480167', u'neck': '0.56633025'}","[u'IG II @TheBesttScenes\ndontfust twerkand lick stuff\nUsing alittle too.\n', u'IG', u'II', u'@TheBesttScenes', u'dontfust', u'twerkand', u'lick', u'stuff', u'Using', u'alittle', u'too.']"
1391239_1379046189023164_2130379547_n,"{u'pattern': '0.53964043', u'brand': '0.59691668', u't shirt': '0.60449386', u'album cover': '0.7007516', u'male': '0.79020804', u'presentation': '0.50884026'}","[u'm not gonna strip like Johanna\n', u'm', u'not', u'gonna', u'strip', u'like', u'Johanna']"
10401841_261324240718182_2124721994_n,"{u'product': '0.76850164', u'outerwear': '0.57988387', u'clothing': '0.92318594', u'selfie': '0.54978019', u't shirt': '0.72489506', u'hand': '0.58409375', u'finger': '0.63384145', u'dress': '0.61667854', u'arm': '0.73033005', u'neck': '0.53892142'}",[]
1390009_158421721034880_1489310557_n,"{u'army': '0.90857929', u'people': '0.89247239', u'soldier': '0.81110579', u'person': '0.91562968', u'military police': '0.66669929', u'militia': '0.60519618', u'troop': '0.88303953', u'military': '0.830448', u'marching': '0.62924939', u'staff': '0.68906581'}","[u'THANKYOU!\nGRADERS\nORDS\n', u'THANKYOU!', u'GRADERS', u'ORDS']"
10387853_1427235870880850_136036556_n,"{u'hairstyle': '0.81983727', u'player': '0.77886748', u'official': '0.50475162', u'profession': '0.55563688', u'hair': '0.95277774', u'person': '0.93192333'}","[u'G\n\u30bd\nB\nvi\n', u'G', u'\u30bd', u'B', u'vi']"
1168602_422045547929123_1496720471_n,"{u'biology': '0.74030346', u'text': '0.95514512', u'brand': '0.59691668', u'advertising': '0.6721608', u'font': '0.78491682', u'presentation': '0.53349555'}","[u'that feeling When Vou Wake up\non a Saturdaymorning and realize\nyou can sleep all day if you want to\n', u'that', u'feeling', u'When', u'Vou', u'Wake', u'up', u'on', u'a', u'Saturdaymorning', u'and', u'realize', u'you', u'can', u'sleep', u'all', u'day', u'if', u'you', u'want', u'to']"
10299606_1411673109103794_197031437_n,"{u'emotion': '0.57512796', u'finger': '0.60825557', u'head': '0.74186856', u'close up': '0.80708367', u'sense': '0.579274', u'organ': '0.66290528', u'photography': '0.83420312', u'cheek': '0.93915558', u'face': '0.95317531', u'person': '0.92973685', u'muscle': '0.71291286', u'mouth': '0.77282357', u'nose': '0.88404888', u'blond': '0.72396904', u'facial expression': '0.9513123', u'skin': '0.76966619', u'smile': '0.7852487', u'male': '0.81575888', u'hand': '0.59900218', u'man': '0.8100493'}",[]
1742582_510326892417431_246240459_n,"{u'vertebrate': '0.91623139', u'small to medium sized cats': '0.7193895', u'european shorthair': '0.5003106', u'whiskers': '0.8689906', u'cat': '0.97606671', u'rabbit': '0.51911658', u'kitten': '0.72027183', u'mammal': '0.93462771', u'cat like mammal': '0.68352234', u'tabby cat': '0.6380865'}",[]
10268894_1464797980422552_559277451_n,"{u'performance': '0.88461405', u'image': '0.90097696', u'performance art': '0.76948035'}",[]
1209506_664012906953961_1196335934_n,"{u'flower': '0.65882641', u'winter': '0.7688778', u'wall': '0.78265566', u'house': '0.83207607', u'snow': '0.88366115', u'weather': '0.83293384', u'season': '0.71425164', u'home': '0.7247352'}","[u'\u307f\u30fc\u3055\u30fc\u30fc\u30fc ;\npal\n', u'\u307f\u30fc\u3055', u'\u30fc\u30fc\u30fc', u';', u'pal']"
1389931_359966800814463_196599967_n,"{u'performing arts': '0.80156666', u'crowd': '0.94012874', u'people': '0.87601805', u'monochrome photography': '0.66136324', u'rock concert': '0.895363', u'performance art': '0.76948035', u'musician': '0.78731686', u'entertainment': '0.73945254', u'audience': '0.83301687', u'musical theatre': '0.590781', u'performance': '0.90421122', u'black and white': '0.91719377', u'stage': '0.71309578'}","[u'A\n', u'A']"
1169804_566622560094684_1260255930_n,"{u'photograph': '0.92876911', u'selfie': '0.63377309', u'color': '0.96886373', u'image': '0.90549779', u'head': '0.74488026', u'glasses': '0.54262358', u'face': '0.9474535', u'person': '0.90932667', u'skin': '0.74416381', u'portrait': '0.69993889', u'facial hair': '0.63224727', u'clothing': '0.90984815', u'photography': '0.83262652', u'man': '0.83918011'}",[]
10261153_240951582755650_790884642_n,"{u'text': '0.92963016', u'handwriting': '0.74962026', u'font': '0.75252175', u'calligraphy': '0.54806507'}","[u'WGNO7\nCafe Latte\nCOFFEE SHOP\nREALIZATIONS\nour biggest mistake\nE\nis all\nof this is\nnormal and not\naccepting the\nbeautiful insane\nsurreal tragedy of\nE\nearthbound\nexistence\n', u'WGNO7', u'Cafe', u'Latte', u'COFFEE', u'SHOP', u'REALIZATIONS', u'our', u'biggest', u'mistake', u'E', u'is', u'all', u'of', u'this', u'is', u'normal', u'and', u'not', u'accepting', u'the', u'beautiful', u'insane', u'surreal', u'tragedy', u'of', u'E', u'earthbound', u'existence']"
10354477_1490365421181918_427826762_n,"{u'head': '0.73895508', u'interaction': '0.52273631', u'neck': '0.50647789', u'image': '0.89978522', u'face': '0.93928236', u'mouth': '0.733428', u'nose': '0.89094245', u'sense': '0.579274', u'human action': '0.95944524', u'presentation': '0.52881706'}","[u'rue\nwhen you bang your toe into something\n', u'rue', u'when', u'you', u'bang', u'your', u'toe', u'into', u'something']"
1390121_540093622744795_1551076338_n,"{u'food': '0.81485289', u'dessert': '0.66589975'}","[u""CAP'N\nCRUNCH'S\n0\nBERRES\n&Oat Cereal\nP\nO\n"", u""CAP'N"", u'CRUNCH', u""'S"", u'0', u'BERRES', u'&', u'Oat', u'Cereal', u'P', u'O']"
1922412_251626638349994_8136089_n,"{u'black hair': '0.763977', u'photo shoot': '0.56802297', u'thigh': '0.80504292', u'leg': '0.74622488', u'clothing': '0.92414379', u'undergarment': '0.6494807', u'supermodel': '0.60038072', u'finger': '0.60647619', u'tights': '0.54458606', u'model': '0.53896224', u'human body': '0.54314888', u'lady': '0.82498068', u'long hair': '0.73058015'}","[u'j)OYlf,\n', u'j', u')', u'OYlf', u',']"
925275_627867250630451_1817248782_n,"{u'product': '0.72281671', u'web page': '0.70007056', u'brand': '0.59691668', u'diagram': '0.5683825', u'shape': '0.5802502', u'line': '0.5477376', u'font': '0.77053136', u'presentation': '0.51972908'}","[u'SHAGGY BABEE\n222\n211\nposts\nfollowers\nfollowing\nv Following\nMi Vida\nO shoutout Help (Q. O trying to get notice\nhelp me. Follow @mixed fandoms\n169\n68\nFollow\nMixed Fandoms\n-Brent Riverat v"" Domenic Dallas\nNash\nand Hayes\nGriert:\n.Cameron Danasu Tag\nthem pleasett-Goal tooo .Posting dailyt\n', u'SHAGGY', u'BABEE', u'222', u'211', u'posts', u'followers', u'following', u'v', u'Following', u'Mi', u'Vida', u'O', u'shoutout', u'Help', u'(Q.', u'O', u'trying', u'to', u'get', u'notice', u'help', u'me.', u'Follow', u'@mixed', u'fandoms', u'169', u'68', u'Follow', u'Mixed', u'Fandoms', u'-Brent', u'Riverat', u'v""', u'Domenic', u'Dallas', u'Nash', u'and', u'Hayes', u'Griert:', u'.Cameron', u'Danasu', u'Tag', u'them', u'pleasett-Goal', u'tooo', u'.Posting', u'dailyt']"
1599503_1451912825023329_1334289065_n,"{u'white': '0.93741238', u'font': '0.75803816', u'clothing': '0.90242678'}","[u'10\n', u'10']"
917515_449018091894067_1586721656_n,"{u'photo shoot': '0.56951869', u'interaction': '0.58471632', u'monochrome photography': '0.72793835', u'image': '0.90159291', u'human action': '0.95841074', u'romance': '0.64960426', u'person': '0.89778531', u'monochrome': '0.57945836', u'black and white': '0.924346'}","[u'2)\n', u'2', u')']"
1922487_311681282290218_1889846484_n,"{u'product': '0.74990278', u'brand': '0.59691668', u'outerwear': '0.51177269'}","[u'NOSdWIS\nNOSANISAGOD\nNOSdwisGOD\n', u'NOSdWIS', u'NOSANISAGOD', u'NOSdwisGOD']"
917852_1425211041067020_1106864637_n,"{u'arctic': '0.84740931', u'polar bear': '0.74669212', u'arctic ocean': '0.56533855', u'tundra': '0.633675'}","[u'STOP CANADA\'S CRUEL SEALHUNT!\nAll that is necessary for the triumph\nof evil is that good people do nothing.""\n--Edmund Burke\n', u'STOP', u""CANADA'S"", u'CRUEL', u'SEALHUNT!', u'All', u'that', u'is', u'necessary', u'for', u'the', u'triumph', u'of', u'evil', u'is', u'that', u'good', u'people', u'do', u'nothing.""', u'--Edmund', u'Burke']"
1169009_553832388027149_1574100823_n,"{u'commemorative plaque': '0.51879442', u'text': '0.94949585', u'brand': '0.59691668', u'font': '0.86300331', u'advertising': '0.56908739'}","[u'THOUGHTS\nTO THINK ABOUT\n1. Most toilets flush in the key of E flat (Yes, really!)\n2. The average life expectancy of a toilet is 50 years.\n3. 72.4% of people place their toilet paper to be pulled from\nover the roll, rather than under.\n4. An average person visits the toilet 2500 times a year.\nThat\'s about 6-8 times a day.\n(You\'ll spend about 3 years of your life on the toilet.)\n5. 7o% of house guests snoop hrough other peoples\nmedicine cabinets and drawers.\n6. The first toilet cubicle in a row is the least used\n(and consequently cleanest)\n7. The toilet is flushed more times during the\nSuper Bowl halftime than at any time during the year.\n8. November 19 is world Toilet Day.\n9. People use about 57 sheets of toilet paper everyday.\n10. The first toilet ever seen on television was on\n""Leave It To Beaver.""\n11. On a ship a toilet is called a head.\n12. The appliance that uses the most vse water in the\n', u'THOUGHTS', u'TO', u'THINK', u'ABOUT', u'1.', u'Most', u'toilets', u'flush', u'in', u'the', u'key', u'of', u'E', u'flat', u'(Yes,', u'really!)', u'2.', u'The', u'average', u'life', u'expectancy', u'of', u'a', u'toilet', u'is', u'50', u'years.', u'3.', u'72.4%', u'of', u'people', u'place', u'their', u'toilet', u'paper', u'to', u'be', u'pulled', u'from', u'over', u'the', u'roll,', u'rather', u'than', u'under.', u'4.', u'An', u'average', u'person', u'visits', u'the', u'toilet', u'2500', u'times', u'a', u'year.', u""That's"", u'about', u'6-8', u'times', u'a', u'day.', u""(You'll"", u'spend', u'about', u'3', u'years', u'of', u'your', u'life', u'on', u'the', u'toilet.)', u'5.', u'7o%', u'of', u'house', u'guests', u'snoop', u'hrough', u'other', u'peoples', u'medicine', u'cabinets', u'and', u'drawers.', u'6.', u'The', u'first', u'toilet', u'cubicle', u'in', u'a', u'row', u'is', u'the', u'least', u'used', u'(and', u'consequently', u'cleanest)', u'7.', u'The', u'toilet', u'is', u'flushed', u'more', u'times', u'during', u'the', u'Super', u'Bowl', u'halftime', u'than', u'at', u'any', u'time', u'during', u'the', u'year.', u'8.', u'November', u'19', u'is', u'world', u'Toilet', u'Day.', u'9.', u'People', u'use', u'about', u'57', u'sheets', u'of', u'toilet', u'paper', u'everyday.', u'10.', u'The', u'first', u'toilet', u'ever', u'seen', u'on', u'television', u'was', u'on', u'""Leave', u'It', u'To', u'Beaver.""', u'11.', u'On', u'a', u'ship', u'a', u'toilet', u'is', u'called', u'a', u'head.', u'12.', u'The', u'appliance', u'that', u'uses', u'the', u'most', u'vse', u'water', u'in', u'the']"
1889189_733288196688882_579910635_n,"{u'emotion': '0.58019584', u'text': '0.955229', u'brand': '0.59691668', u'morning': '0.70695162', u'shape': '0.58565849', u'writing': '0.53513217', u'font': '0.85748446', u'presentation': '0.50648457'}","[u'Antichrist and religion\nInsta\nOuote\n', u'Antichrist', u'and', u'religion', u'Insta', u'Ouote']"
929370_255602564595533_1483682793_n,"{u'bandy': '0.73579985', u'twenty20': '0.72484034', u'football player': '0.88796395', u'ice hockey position': '0.87485546', u'baseball positions': '0.79910541', u'sports': '0.73402458', u'player': '0.96578109', u'tackle': '0.7856316', u'soccer': '0.57322019', u'goalkeeper': '0.5533753', u'touchdown': '0.51712668'}",[]
927794_450810841690611_929437672_n,"{u'football player': '0.88799417', u'gridiron football': '0.59418231', u'player': '0.95730877', u'basketball moves': '0.55418527', u'basketball player': '0.93047172', u'american football': '0.53220248', u'soccer': '0.53481084', u'soccer player': '0.65720451'}",[]
1724920_221414021380788_1073291844_n,"{u'poster': '0.71450108', u'green': '0.89741248'}","[u'anu\n', u'anu']"
10413005_1453124661597081_537570407_n,"{u'text': '0.93791234', u'brand': '0.59691668', u'shape': '0.58157283', u'pattern': '0.56658208', u'line': '0.553735', u'font': '0.79810417', u'presentation': '0.51896662'}","[u'When someone really hot rubs\nagainst you\nON PAIR OF\ne PaNts LATeR\nt\n', u'When', u'someone', u'really', u'hot', u'rubs', u'against', u'you', u'ON', u'PAIR', u'OF', u'e', u'PaNts', u'LATeR', u't']"
10424544_1423259237951378_2121487116_n,"{u'product': '0.73089331', u'web page': '0.7151143', u'text': '0.88467133', u'brand': '0.59691668', u'diagram': '0.581933', u'shape': '0.59358817', u'line': '0.7196759', u'font': '0.69049', u'presentation': '0.53382891', u'document': '0.59403747'}","[u'AT& 4:08 PM\nAT&T LTE\nTweet\nNIGEL SYLVESTER\n@Nigel Sylvester\nI did what any young man in my\nposition would do yet they still\nhate.\n5/31/14, 4:49 PM\n24\nRETWEETS 26\nFAVORITES\n', u'AT&', u'4:08', u'PM', u'AT&T', u'LTE', u'Tweet', u'NIGEL', u'SYLVESTER', u'@Nigel', u'Sylvester', u'I', u'did', u'what', u'any', u'young', u'man', u'in', u'my', u'position', u'would', u'do', u'yet', u'they', u'still', u'hate.', u'5/31/14,', u'4:49', u'PM', u'24', u'RETWEETS', u'26', u'FAVORITES']"
10362181_697844043621325_400676773_n,"{u'beard': '0.55595219', u'head': '0.745875', u'moustache': '0.67764109', u'cap': '0.8442201', u'hairstyle': '0.7061348', u'glasses': '0.55226445', u'facial hair': '0.79647565', u'hair': '0.953525', u'mouth': '0.72447854', u'nose': '0.91848886', u'headgear': '0.54652518', u'face': '0.94466305', u'clothing': '0.91878933', u'hat': '0.56492674'}",[]
1170305_742664985763642_779280513_n,"{u'presentation': '0.50128061', u'brand': '0.59691668', u'banner': '0.53321183', u'advertising': '0.75331521'}","[u""PASSBACK\nIT TAKES ONE SOCCER\nBALL TO CHANGE\nTHE LIFE OF A CHILD\nThis holiday season, give the gift\nof the game by donating your new\nSOCCER\nand gently used soccer equipment\nto the U.S. Soccer Foundation's\nFOUNDATION\nPassback program, in partnership\nwith Soccer.com. Your donation will\nhelp grow the game of soccer in\nunderserved communities\nacross the country.\nDONATE TODAY\nThe first 150 donors will receive a Soccer.com $10 gift card!\n"", u'PASSBACK', u'IT', u'TAKES', u'ONE', u'SOCCER', u'BALL', u'TO', u'CHANGE', u'THE', u'LIFE', u'OF', u'A', u'CHILD', u'This', u'holiday', u'season,', u'give', u'the', u'gift', u'of', u'the', u'game', u'by', u'donating', u'your', u'new', u'SOCCER', u'and', u'gently', u'used', u'soccer', u'equipment', u'to', u'the', u'U.S.', u'Soccer', u""Foundation's"", u'FOUNDATION', u'Passback', u'program,', u'in', u'partnership', u'with', u'Soccer.com.', u'Your', u'donation', u'will', u'help', u'grow', u'the', u'game', u'of', u'soccer', u'in', u'underserved', u'communities', u'across', u'the', u'country.', u'DONATE', u'TODAY', u'The', u'first', u'150', u'donors', u'will', u'receive', u'a', u'Soccer.com', u'$10', u'gift', u'card!']"
1209529_494761977298104_2005744734_n,"{u'performing arts': '0.91114813', u'concert': '0.92846835', u'entertainment': '0.8205846', u'rock concert': '0.90974122', u'musician': '0.85131806', u'audience': '0.57882166', u'music': '0.75323892', u'drums': '0.55784386', u'musical theatre': '0.56074816', u'performance': '0.95695007', u'event': '0.62195849', u'stage': '0.76713514'}","[u's.\n', u's', u'.']"
10254323_706141302780073_1567081454_n,"{u'emotion': '0.57421172', u'album cover': '0.62008548', u'muscle': '0.71521455', u'mouth': '0.7191239', u'sense': '0.579274'}","[u'LISTENING TO BILLY\nBONE WHEN YOU WAS YOUNG\nBEEEH SOM KETEBET MDADA ENISIS\nUNCLE CHALEE ENAG00 ENGASSGADA\n', u'LISTENING', u'TO', u'BILLY', u'BONE', u'WHEN', u'YOU', u'WAS', u'YOUNG', u'BEEEH', u'SOM', u'KETEBET', u'MDADA', u'ENISIS', u'UNCLE', u'CHALEE', u'ENAG00', u'ENGASSGADA']"
10362316_685475998165533_1129160121_n,"{u'human positions': '0.8877154', u'room': '0.81621385', u'flooring': '0.50285953', u'floor': '0.80451179', u'image': '0.900365', u'child': '0.65179604', u'dog like mammal': '0.50063413'}",[]
10449022_314046188759093_1247599806_n,"{u'product': '0.74127686', u'font': '0.78880239', u'chain': '0.67228734', u'jewellery': '0.645313', u'bling bling': '0.54229164', u'bead': '0.54846084', u'toy': '0.52433914', u'fashion accessory': '0.68742168'}","[u'The root of the problem?\n', u'The', u'root', u'of', u'the', u'problem?']"
915485_1394803584118766_870979886_n,"{u'head': '0.75093693', u'skull': '0.54886365', u'brand': '0.59691668', u'album cover': '0.51951951', u'costume': '0.59227413', u'headgear': '0.51696652', u'font': '0.80200732', u'clothing': '0.92119604'}","[u'C4\n', u'C4']"
10261284_796620677022369_463282370_n,"{u'art': '0.66406924', u'fashion accessory': '0.68126541', u'clothing': '0.92245561', u'pattern': '0.52077419'}","[u'\u8671\u592d\n', u'\u8671', u'\u592d']"
1597797_529392307158400_2070255553_n,"{u'forehead': '0.91178405', u'close up': '0.86690468', u'eye': '0.86934584', u'beauty': '0.7975859', u'color': '0.96886373', u'photography': '0.85896188', u'cheek': '0.95596', u'facial hair': '0.835387', u'eyebrow': '0.96880609', u'face': '0.97180849', u'hair': '0.96037573', u'person': '0.90387595', u'chin': '0.87453669', u'nose': '0.96082729', u'facial expression': '0.95528144', u'skin': '0.77434045', u'lip': '0.84246492', u'human action': '0.95016664', u'mouth': '0.77560854', u'red': '0.89013195'}",[]
1530865_439278699533374_1851456027_n,"{u'tattoo': '0.87288266', u'tattoo artist': '0.52741575', u'organ': '0.65476209', u'face': '0.927382', u'person': '0.89490181', u'chest': '0.5218277', u'human body': '0.54726774', u'arm': '0.77481252'}","[u'1 (b\u3066\n', u'1', u'(', u'b', u'\u3066']"
10251455_540174756091972_791923101_n,"{u'color': '0.96886373', u'person': '0.90645975', u'man': '0.85201991', u'people': '0.89614755'}",[]
10254156_306392266192358_2106345687_n,"{u'text': '0.85593235', u'line': '0.77242965', u'font': '0.72179395', u'shape': '0.60453737'}","[u'Your own nickname\nLike AND comment on my 2 recent posts\nThe last digit will complete\nyour fab nickname <3\nFIRST POST\nSECOND POST:\n0- large\n0- dick\n1- motherfucking\n1- vagina\n2- horny\n2- shit\n3- fab\n3- motherfucker\n4- wet\n4- bitch\n5- pretty\n5- sweg\n6- queen\n6- gratata\n7- farting\n7- baby\n8- thirsty\n8- queen\n9- pubic\n9- pussy\n', u'Your', u'own', u'nickname', u'Like', u'AND', u'comment', u'on', u'my', u'2', u'recent', u'posts', u'The', u'last', u'digit', u'will', u'complete', u'your', u'fab', u'nickname', u'<3', u'FIRST', u'POST', u'SECOND', u'POST:', u'0-', u'large', u'0-', u'dick', u'1-', u'motherfucking', u'1-', u'vagina', u'2-', u'horny', u'2-', u'shit', u'3-', u'fab', u'3-', u'motherfucker', u'4-', u'wet', u'4-', u'bitch', u'5-', u'pretty', u'5-', u'sweg', u'6-', u'queen', u'6-', u'gratata', u'7-', u'farting', u'7-', u'baby', u'8-', u'thirsty', u'8-', u'queen', u'9-', u'pubic', u'9-', u'pussy']"
1171034_1424847277732253_1867387577_n,"{u'presentation': '0.51236713', u'gadget': '0.79934508', u'document': '0.57480252', u'technology': '0.53671831', u'hand': '0.56382233'}","[u'Every kiss begins with K.\nRead 9:29 PM\nToo bad ugly begins with\nEPIC\nCOM\nO Message\nSend\nBURNED!\n', u'Every', u'kiss', u'begins', u'with', u'K.', u'Read', u'9:29', u'PM', u'Too', u'bad', u'ugly', u'begins', u'with', u'EPIC', u'COM', u'O', u'Message', u'Send', u'BURNED!']"
1741772_426363824164581_825136268_n,"{u'human positions': '0.91460323', u'sitting': '0.84339058', u'monochrome photography': '0.83513719', u'physical fitness': '0.53343886', u'image': '0.90059119', u'arm': '0.69409889', u'black': '0.93870962', u'monochrome': '0.77484196', u'wing': '0.54944116', u'photography': '0.83457851', u'black and white': '0.9379043'}",[]
10296691_684868781549900_352847144_n,"{u'skating': '0.51419336', u'recreation': '0.65391392', u'skateboarding': '0.6639787', u'outdoor recreation': '0.68638706', u'sports': '0.8624649'}",[]
1388904_170240083185551_1073212766_n,"{u'collage': '0.553354', u'art': '0.73014426', u'illustration': '0.54382437'}","[u'HAPPY\nDAYS\nJOY\nHOLIDAYS\noel\n', u'HAPPY', u'DAYS', u'JOY', u'HOLIDAYS', u'oel']"
10413830_393405674134501_267759771_n,"{u'basketball': '0.6643424', u'football player': '0.87858295', u'sports': '0.86077833', u'player': '0.84317863', u'basketball moves': '0.63838112', u'soccer': '0.570272'}","[u'\u3069\n', u'\u3069']"
